year,month,area_id,age_group,saving_rate,heat_stroke_rate,elec_price,avg_temp,gdp_capita
2012,7,5,65,0.060666665434837334,21.781116485595703,18.11090087890625,25.241714477539063,1434.1834803163342
2012,7,5,0_19,0.04,17.463777542114258,18.11090087890625,26.31256103515625,1434.1834803163342
2012,7,5,20_64,0.04,14.038553237915039,18.11090087890625,26.31256103515625,1434.1834803163342
2012,7,5,65,0.04,38.65493392944336,18.11090087890625,26.31256103515625,1434.1834803163342
2012,7,5,0_19,0.04,20.225929260253906,18.11090087890625,27.04427719116211,1434.1834803163342
2012,7,5,20_64,0.04,17.322696685791016,18.11090087890625,27.04427719116211,1434.1834803163342
2012,7,5,65,0.04,45.16128921508789,18.11090087890625,27.04427719116211,1434.1834803163342
2012,8,5,0_19,0.04,16.95269012451172,18.11090087890625,24.55498695373535,1434.1834803163342
2012,8,5,20_64,0.04,8.532073974609375,18.11090087890625,24.55498695373535,1434.1834803163342
2012,8,5,65,0.04,23.24786376953125,18.11090087890625,24.55498695373535,1434.1834803163342
2012,8,5,0_19,0.04,13.50716495513916,18.11090087890625,27.47266387939453,1434.1834803163342
2012,8,5,20_64,0.04,9.5867767333984375,18.11090087890625,27.47266387939453,1434.1834803163342
2012,8,5,65,0.04,30,18.11090087890625,27.47266387939453,1434.1834803163342
2012,8,5,0_19,0.060666665434837334,11.016042709350586,18.11090087890625,26.86798858642578,1434.1834803163342
2012,8,5,20_64,0.060666665434837334,8.482850074768066,18.11090087890625,26.86798858642578,1434.1834803163342
2012,8,5,65,0.060666665434837334,21.351930618286133,18.11090087890625,26.86798858642578,1434.1834803163342
2012,8,5,0_19,0.04,8.263879776000977,18.11090087890625,27.776058197021484,1434.1834803163342
2012,8,5,20_64,0.04,10.020777702331543,18.11090087890625,27.776058197021484,1434.1834803163342
2012,8,5,65,0.04,25.95851707458496,18.11090087890625,27.776058197021484,1434.1834803163342
2012,8,5,0_19,0.04,7.692307472229004,18.11090087890625,28.253196716308594,1434.1834803163342
2012,8,5,20_64,0.04,9.06460952758789,18.11090087890625,28.253196716308594,1434.1834803163342
2012,8,5,65,0.04,22.580644607543945,18.11090087890625,28.253196716308594,1434.1834803163342
2012,9,5,0_19,0.04,1.9248608350753784,18.11090087890625,21.7575740814209,1434.1834803163342
2012,9,5,20_64,0.04,0.7319952249526978,18.11090087890625,21.7575740814209,1434.1834803163342
2012,9,5,65,0.04,3.931623935699463,18.11090087890625,21.7575740814209,1434.1834803163342
2012,9,5,0_19,0.04,3.3826637268066406,18.11090087890625,24.929861068725586,1434.1834803163342
2012,9,5,20_64,0.04,1.8103108406066895,18.11090087890625,24.929861068725586,1434.1834803163342
2012,9,5,65,0.04,5.384615421295166,18.11090087890625,24.929861068725586,1434.1834803163342
2012,9,5,0_19,0.060666665434837334,3.6764705181121826,18.11090087890625,25.380477905273438,1434.1834803163342
2012,9,5,20_64,0.060666665434837334,2.1196420192718506,18.11090087890625,25.380477905273438,1434.1834803163342
2012,9,5,65,0.060666665434837334,4.613733768463135,18.11090087890625,25.380477905273438,1434.1834803163342
2012,9,5,0_19,0.04,3.115784168243408,18.11090087890625,25.592132568359375,1434.1834803163342
2012,9,5,20_64,0.04,1.3310291767120361,18.11090087890625,25.592132568359375,1434.1834803163342
2012,9,5,65,0.04,4.148334503173828,18.11090087890625,25.592132568359375,1434.1834803163342
2012,9,5,0_19,0.04,5.164066791534424,18.11090087890625,26.407941818237305,1434.1834803163342
2012,9,5,20_64,0.04,1.306215524673462,18.11090087890625,26.407941818237305,1434.1834803163342
2012,9,5,65,0.04,4.73118257522583,18.11090087890625,26.407941818237305,1434.1834803163342
2013,7,5,0_19,0.04,15.4404878616333,18.908416748046875,23.491718292236328,1451.5679857875116
2013,7,5,20_64,0.04,7.415424346923828,18.908416748046875,23.491718292236328,1451.5679857875116
2013,7,5,65,0.04,22.66666603088379,18.908416748046875,23.491718292236328,1451.5679857875116
2013,7,5,0_19,0.04,17.848642349243164,18.908416748046875,26.174882888793945,1451.5679857875116
2013,7,5,20_64,0.04,14.585679054260254,18.908416748046875,26.174882888793945,1451.5679857875116
2013,7,5,65,0.04,41.558441162109375,18.908416748046875,26.174882888793945,1451.5679857875116
2013,7,5,0_19,0.06166666497786839,21.324522018432617,18.908416748046875,25.83832550048828,1451.5679857875116
2013,7,5,20_64,0.06166666497786839,9.7586517333984375,18.908416748046875,25.83832550048828,1451.5679857875116
2013,7,5,65,0.06166666497786839,35.50724792480469,18.908416748046875,25.83832550048828,1451.5679857875116
2013,7,5,0_19,0.04,21.449665069580078,18.908416748046875,27.51500129699707,1451.5679857875116
2013,7,5,20_64,0.04,16.233617782592773,18.908416748046875,27.51500129699707,1451.5679857875116
2013,7,5,65,0.04,58.96510314941406,18.908416748046875,27.51500129699707,1451.5679857875116
2013,7,5,0_19,0.04,23.636362075805664,18.908416748046875,28.040159225463867,1451.5679857875116
2013,7,5,20_64,0.04,18.2891902923584,18.908416748046875,28.040159225463867,1451.5679857875116
2013,7,5,65,0.04,51.66666793823242,18.908416748046875,28.040159225463867,1451.5679857875116
2013,8,5,0_19,0.04,10.613871574401855,18.908416748046875,24.213592529296875,1451.5679857875116
2013,8,5,20_64,0.04,10.036876678466797,18.908416748046875,24.213592529296875,1451.5679857875116
2013,8,5,65,0.04,24.33333396911621,18.908416748046875,24.213592529296875,1451.5679857875116
2013,8,5,0_19,0.04,15.683008193969727,18.908416748046875,27.425312042236328,1451.5679857875116
2013,8,5,20_64,0.04,14.963797569274902,18.908416748046875,27.425312042236328,1451.5679857875116
2013,8,5,65,0.04,41.001853942871094,18.908416748046875,27.425312042236328,1451.5679857875116
2013,8,5,0_19,0.06166666497786839,18.77528953552246,18.908416748046875,27.622373580932617,1451.5679857875116
2013,8,5,20_64,0.06166666497786839,17.160564422607422,18.908416748046875,27.622373580932617,1451.5679857875116
2013,8,5,65,0.06166666497786839,39.33747482299805,18.908416748046875,27.622373580932617,1451.5679857875116
2013,8,5,0_19,0.04,11.947869300842285,18.908416748046875,28.576061248779297,1451.5679857875116
2013,8,5,20_64,0.04,17.827600479125977,18.908416748046875,28.576061248779297,1451.5679857875116
2013,8,5,65,0.04,45.48736572265625,18.908416748046875,28.576061248779297,1451.5679857875116
2013,8,5,0_19,0.04,21.004072189331055,18.908416748046875,29.15317726135254,1451.5679857875116
2013,8,5,20_64,0.04,22.602005004882813,18.908416748046875,29.15317726135254,1451.5679857875116
2013,8,5,65,0.04,52.5,18.908416748046875,29.15317726135254,1451.5679857875116
2013,9,5,0_19,0.04,1.382380485534668,18.908416748046875,20.007192611694336,1451.5679857875116
2013,9,5,20_64,0.04,1.0261343717575073,18.908416748046875,20.007192611694336,1451.5679857875116
2013,9,5,65,0.04,2.8333332538604736,18.908416748046875,20.007192611694336,1451.5679857875116
2013,9,5,0_19,0.04,3.4269394874572754,18.908416748046875,23.869266510009766,1451.5679857875116
2013,9,5,20_64,0.04,1.7618663311004639,18.908416748046875,23.869266510009766,1451.5679857875116
2013,9,5,65,0.04,3.7105751037597656,18.908416748046875,23.869266510009766,1451.5679857875116
2013,9,5,0_19,0.06166666497786839,1.456703543663025,18.908416748046875,25.308975219726563,1451.5679857875116
2013,9,5,20_64,0.06166666497786839,1.592982292175293,18.908416748046875,25.308975219726563,1451.5679857875116
2013,9,5,65,0.06166666497786839,4.658385276794434,18.908416748046875,25.308975219726563,1451.5679857875116
2013,9,5,0_19,0.04,2.6707754135131836,18.908416748046875,25.062007904052734,1451.5679857875116
2013,9,5,20_64,0.04,1.1043277978897095,18.908416748046875,25.062007904052734,1451.5679857875116
2013,9,5,65,0.04,3.3092658519744873,18.908416748046875,25.062007904052734,1451.5679857875116
2013,9,5,0_19,0.04,4.88466739654541,18.908416748046875,25.509525299072266,1451.5679857875116
2013,9,5,20_64,0.04,1.2437366247177124,18.908416748046875,25.509525299072266,1451.5679857875116
2013,9,5,65,0.04,3.75,18.908416748046875,25.509525299072266,1451.5679857875116
2014,7,5,0_19,0.041,16.866029739379883,20.395668029785156,23.065595626831055,1484.0416596638656
2014,7,5,20_64,0.041,7.711767196655273,20.395668029785156,23.065595626831055,1484.0416596638656
2014,7,5,65,0.041,23.57723617553711,20.395668029785156,23.065595626831055,1484.0416596638656
2014,7,5,0_19,0.041,16.662647247314453,20.395668029785156,25.959095001220703,1484.0416596638656
2014,7,5,20_64,0.041,11.759875297546387,20.395668029785156,25.959095001220703,1484.0416596638656
2014,7,5,65,0.041,25.1346492767334,20.395668029785156,25.959095001220703,1484.0416596638656
2014,7,5,0_19,0.06633333365122476,16.295284271240234,20.395668029785156,25.425201416015625,1484.0416596638656
2014,7,5,20_64,0.06633333365122476,6.785921096801758,20.395668029785156,25.425201416015625,1484.0416596638656
2014,7,5,65,0.06633333365122476,22.64529037475586,20.395668029785156,25.425201416015625,1484.0416596638656
2014,7,5,0_19,0.041,12.562100410461426,20.395668029785156,26.598115921020508,1484.0416596638656
2014,7,5,20_64,0.041,10.792033195495605,20.395668029785156,26.598115921020508,1484.0416596638656
2014,7,5,65,0.041,31.42361068725586,20.395668029785156,26.598115921020508,1484.0416596638656
2014,7,5,0_19,0.041,14.062070846557617,20.395668029785156,27.082355499267578,1484.0416596638656
2014,7,5,20_64,0.041,12.257712364196777,20.395668029785156,27.082355499267578,1484.0416596638656
2014,7,5,65,0.041,28.88888931274414,20.395668029785156,27.082355499267578,1484.0416596638656
2014,8,5,0_19,0.041,8.01435375213623,20.395668029785156,23.14764404296875,1484.0416596638656
2014,8,5,20_64,0.041,4.716827392578125,20.395668029785156,23.14764404296875,1484.0416596638656
2014,8,5,65,0.041,15.609756469726563,20.395668029785156,23.14764404296875,1484.0416596638656
2014,8,5,0_19,0.041,5.425609111785889,20.395668029785156,25.651592254638672,1484.0416596638656
2014,8,5,20_64,0.041,5.740330219268799,20.395668029785156,25.651592254638672,1484.0416596638656
2014,8,5,65,0.041,15.080789566040039,20.395668029785156,25.651592254638672,1484.0416596638656
2014,8,5,0_19,0.06633333365122476,9.241284370422363,20.395668029785156,26.25528907775879,1484.0416596638656
2014,8,5,20_64,0.06633333365122476,5.361989974975586,20.395668029785156,26.25528907775879,1484.0416596638656
2014,8,5,65,0.06633333365122476,15.130260467529297,20.395668029785156,26.25528907775879,1484.0416596638656
2014,8,5,0_19,0.041,7.142395973205566,20.395668029785156,26.460979461669922,1484.0416596638656
2014,8,5,20_64,0.041,7.928755283355713,20.395668029785156,26.460979461669922,1484.0416596638656
2014,8,5,65,0.041,19.386573791503906,20.395668029785156,26.460979461669922,1484.0416596638656
2014,8,5,0_19,0.041,3.625377655029297,20.395668029785156,26.817604064941406,1484.0416596638656
2014,8,5,20_64,0.041,7.70770788192749,20.395668029785156,26.817604064941406,1484.0416596638656
2014,8,5,65,0.041,19.7979793548584,20.395668029785156,26.817604064941406,1484.0416596638656
2014,9,5,0_19,0.041,0.5741627216339111,20.395668029785156,18.426265716552734,1484.0416596638656
2014,9,5,20_64,0.041,0.16321201622486115,20.395668029785156,18.426265716552734,1484.0416596638656
2014,9,5,65,0.041,0.9756097793579102,20.395668029785156,18.426265716552734,1484.0416596638656
2014,9,5,0_19,0.041,3.4241621494293213,20.395668029785156,22.81684684753418,1484.0416596638656
2014,9,5,20_64,0.041,0.9115545749664307,20.395668029785156,22.81684684753418,1484.0416596638656
2014,9,5,65,0.041,3.4111311435699463,20.395668029785156,22.81684684753418,1484.0416596638656
2014,9,5,0_19,0.06633333365122476,2.28298020362854,20.395668029785156,23.390233993530273,1484.0416596638656
2014,9,5,20_64,0.06633333365122476,0.97005295753479,20.395668029785156,23.390233993530273,1484.0416596638656
2014,9,5,65,0.06633333365122476,3.3066132068634033,20.395668029785156,23.390233993530273,1484.0416596638656
2014,9,5,0_19,0.041,1.3033099174499512,20.395668029785156,23.638824462890625,1484.0416596638656
2014,9,5,20_64,0.041,1.2421575784683228,20.395668029785156,23.638824462890625,1484.0416596638656
2014,9,5,65,0.041,2.4884259700775146,20.395668029785156,23.638824462890625,1484.0416596638656
2014,9,5,0_19,0.041,1.3183192014694214,20.395668029785156,24.154205322265625,1484.0416596638656
2014,9,5,20_64,0.041,0.5642005801200867,20.395668029785156,24.154205322265625,1484.0416596638656
2014,9,5,65,0.041,3.6363637447357178,20.395668029785156,24.154205322265625,1484.0416596638656
2015,7,5,0_19,0.049,18.66487693786621,18.162609100341797,23.043821334838867,1513.4858447098006
2015,7,5,20_64,0.049,11.608000755310059,18.162609100341797,23.043821334838867,1513.4858447098006
2015,7,5,65,0.049,32.74315643310547,18.162609100341797,23.043821334838867,1513.4858447098006
2015,7,5,0_19,0.049,20.962308883666992,18.162609100341797,25.680435180664063,1513.4858447098006
2015,7,5,20_64,0.049,11.60057544708252,18.162609100341797,25.680435180664063,1513.4858447098006
2015,7,5,65,0.049,33.29979705810547,18.162609100341797,25.680435180664063,1513.4858447098006
2015,7,5,0_19,0.07333333293596903,18.195018768310547,18.162609100341797,25.21310806274414,1513.4858447098006
2015,7,5,20_64,0.07333333293596903,10.286431312561035,18.162609100341797,25.21310806274414,1513.4858447098006
2015,7,5,65,0.07333333293596903,31.528968811035156,18.162609100341797,25.21310806274414,1513.4858447098006
2015,7,5,0_19,0.049,17.31696891784668,18.162609100341797,25.92582130432129,1513.4858447098006
2015,7,5,20_64,0.049,12.887454986572266,18.162609100341797,25.92582130432129,1513.4858447098006
2015,7,5,65,0.049,41.74326705932617,18.162609100341797,25.92582130432129,1513.4858447098006
2015,7,5,0_19,0.049,18.6483097076416,18.162609100341797,26.254730224609375,1513.4858447098006
2015,7,5,20_64,0.049,13.97694206237793,18.162609100341797,26.254730224609375,1513.4858447098006
2015,7,5,65,0.049,36.52359390258789,18.162609100341797,26.254730224609375,1513.4858447098006
2015,8,5,0_19,0.049,13.020854949951172,18.162609100341797,23.154830932617188,1513.4858447098006
2015,8,5,20_64,0.049,7.635744571685791,18.162609100341797,23.154830932617188,1513.4858447098006
2015,8,5,65,0.049,26.03480339050293,18.162609100341797,23.154830932617188,1513.4858447098006
2015,8,5,0_19,0.049,22.072078704833984,18.162609100341797,27.011402130126953,1513.4858447098006
2015,8,5,20_64,0.049,14.637024879455566,18.162609100341797,27.011402130126953,1513.4858447098006
2015,8,5,65,0.049,44.75210952758789,18.162609100341797,27.011402130126953,1513.4858447098006
2015,8,5,0_19,0.07333333293596903,15.422844886779785,18.162609100341797,26.71457862854004,1513.4858447098006
2015,8,5,20_64,0.07333333293596903,14.018717765808105,18.162609100341797,26.71457862854004,1513.4858447098006
2015,8,5,65,0.07333333293596903,31.33313751220703,18.162609100341797,26.71457862854004,1513.4858447098006
2015,8,5,0_19,0.049,12.8805513381958,18.162609100341797,27.37134552001953,1513.4858447098006
2015,8,5,20_64,0.049,14.374881744384766,18.162609100341797,27.37134552001953,1513.4858447098006
2015,8,5,65,0.049,53.385948181152344,18.162609100341797,27.37134552001953,1513.4858447098006
2015,8,5,0_19,0.049,13.150176048278809,18.162609100341797,27.824399948120117,1513.4858447098006
2015,8,5,20_64,0.049,17.94236183166504,18.162609100341797,27.824399948120117,1513.4858447098006
2015,8,5,65,0.049,45.903968811035156,18.162609100341797,27.824399948120117,1513.4858447098006
2015,9,5,0_19,0.049,0.2970537543296814,18.162609100341797,18.642919540405273,1513.4858447098006
2015,9,5,20_64,0.049,0.35883828997612,18.162609100341797,18.642919540405273,1513.4858447098006
2015,9,5,65,0.049,2.2361180782318115,18.162609100341797,18.642919540405273,1513.4858447098006
2015,9,5,0_19,0.049,2.046907663345337,18.162609100341797,22.52299690246582,1513.4858447098006
2015,9,5,20_64,0.049,0.22647544741630554,18.162609100341797,22.52299690246582,1513.4858447098006
2015,9,5,65,0.049,2.1142728328704834,18.162609100341797,22.52299690246582,1513.4858447098006
2015,9,5,0_19,0.07333333293596903,2.335942029953003,18.162609100341797,23.321475982666016,1513.4858447098006
2015,9,5,20_64,0.07333333293596903,0.842481791973114,18.162609100341797,23.321475982666016,1513.4858447098006
2015,9,5,65,0.07333333293596903,1.8604049682617188,18.162609100341797,23.321475982666016,1513.4858447098006
2015,9,5,0_19,0.049,2.169492721557617,18.162609100341797,23.290605545043945,1513.4858447098006
2015,9,5,20_64,0.049,0.5808249711990356,18.162609100341797,23.290605545043945,1513.4858447098006
2015,9,5,65,0.049,1.7606003284454346,18.162609100341797,23.290605545043945,1513.4858447098006
2015,9,5,0_19,0.049,0.6801815032958984,18.162609100341797,23.911569595336914,1513.4858447098006
2015,9,5,20_64,0.049,0.49451130628585815,18.162609100341797,23.911569595336914,1513.4858447098006
2015,9,5,65,0.049,2.3949897289276123,18.162609100341797,23.911569595336914,1513.4858447098006
2008,7,6,0_19,0,17.958534240722656,16.168684005737305,26.49774742126465,1446.0118270947307
2008,7,6,20_64,0,8.182899475097656,16.168684005737305,26.49774742126465,1446.0118270947307
2008,7,6,65,0,27.898550033569336,16.168684005737305,26.49774742126465,1446.0118270947307
2008,7,6,0_19,0,11.587574005126953,16.168684005737305,28.340410232543945,1446.0118270947307
2008,7,6,20_64,0,10.980005264282227,16.168684005737305,28.340410232543945,1446.0118270947307
2008,7,6,65,0,33.843536376953125,16.168684005737305,28.340410232543945,1446.0118270947307
2008,7,6,0_19,0,12.210175514221191,16.168684005737305,26.888019561767578,1446.0118270947307
2008,7,6,20_64,0,8.002331733703613,16.168684005737305,26.888019561767578,1446.0118270947307
2008,7,6,65,0,17.987152099609375,16.168684005737305,26.888019561767578,1446.0118270947307
2008,7,6,0_19,0,13.197881698608398,16.168684005737305,26.910127639770508,1446.0118270947307
2008,7,6,20_64,0,8.194195747375488,16.168684005737305,26.910127639770508,1446.0118270947307
2008,7,6,65,0,25.62854766845703,16.168684005737305,26.910127639770508,1446.0118270947307
2008,7,6,0_19,0,17.653278350830078,16.168684005737305,26.115346908569336,1446.0118270947307
2008,7,6,20_64,0,7.914697170257568,16.168684005737305,26.115346908569336,1446.0118270947307
2008,7,6,65,0,24.8427677154541,16.168684005737305,26.115346908569336,1446.0118270947307
2008,7,6,0_19,0,24.97502326965332,16.168684005737305,25.793333053588867,1446.0118270947307
2008,7,6,20_64,0,8.561808586120605,16.168684005737305,25.793333053588867,1446.0118270947307
2008,7,6,65,0,26.136363983154297,16.168684005737305,25.793333053588867,1446.0118270947307
2008,8,6,0_19,0,8.421052932739258,16.168684005737305,26.21613883972168,1446.0118270947307
2008,8,6,20_64,0,5.945303440093994,16.168684005737305,26.21613883972168,1446.0118270947307
2008,8,6,65,0,12.318840980529785,16.168684005737305,26.21613883972168,1446.0118270947307
2008,8,6,0_19,0,5.6984944343566895,16.168684005737305,27.877458572387695,1446.0118270947307
2008,8,6,20_64,0,6.062543869018555,16.168684005737305,27.877458572387695,1446.0118270947307
2008,8,6,65,0,20.918367385864258,16.168684005737305,27.877458572387695,1446.0118270947307
2008,8,6,0_19,0,5.849318504333496,16.168684005737305,26.705551147460938,1446.0118270947307
2008,8,6,20_64,0,5.871462345123291,16.168684005737305,26.705551147460938,1446.0118270947307
2008,8,6,65,0,11.777301788330078,16.168684005737305,26.705551147460938,1446.0118270947307
2008,8,6,0_19,0,7.475905418395996,16.168684005737305,26.897523880004883,1446.0118270947307
2008,8,6,20_64,0,6.466785907745361,16.168684005737305,26.897523880004883,1446.0118270947307
2008,8,6,65,0,16.788320541381836,16.168684005737305,26.897523880004883,1446.0118270947307
2008,8,6,0_19,0,10.95842170715332,16.168684005737305,25.640087127685547,1446.0118270947307
2008,8,6,20_64,0,5.7711334228515625,16.168684005737305,25.640087127685547,1446.0118270947307
2008,8,6,65,0,11.320755004882813,16.168684005737305,25.640087127685547,1446.0118270947307
2008,8,6,0_19,0,9.540459632873535,16.168684005737305,25.848548889160156,1446.0118270947307
2008,8,6,20_64,0,8.7542085647583,16.168684005737305,25.848548889160156,1446.0118270947307
2008,8,6,65,0,14.015151977539063,16.168684005737305,25.848548889160156,1446.0118270947307
2008,9,6,0_19,0,0.38277512788772583,16.168684005737305,22.846664428710938,1446.0118270947307
2008,9,6,20_64,0,0.4648146331310272,16.168684005737305,22.846664428710938,1446.0118270947307
2008,9,6,65,0,0.7246376872062683,16.168684005737305,22.846664428710938,1446.0118270947307
2008,9,6,0_19,0,1.5627977848052979,16.168684005737305,24.673330307006836,1446.0118270947307
2008,9,6,20_64,0,0.6742618083953857,16.168684005737305,24.673330307006836,1446.0118270947307
2008,9,6,65,0,2.040816307067871,16.168684005737305,24.673330307006836,1446.0118270947307
2008,9,6,0_19,0,2.1907143592834473,16.168684005737305,23.77613639831543,1446.0118270947307
2008,9,6,20_64,0,1.587437629699707,16.168684005737305,23.77613639831543,1446.0118270947307
2008,9,6,65,0,1.2847965955734253,16.168684005737305,23.77613639831543,1446.0118270947307
2008,9,6,0_19,0,0.9290614128112793,16.168684005737305,23.997905731201172,1446.0118270947307
2008,9,6,20_64,0,0.9764819145202637,16.168684005737305,23.997905731201172,1446.0118270947307
2008,9,6,65,0,1.7842659950256348,16.168684005737305,23.997905731201172,1446.0118270947307
2008,9,6,0_19,0,0.42283299565315247,16.168684005737305,22.349414825439453,1446.0118270947307
2008,9,6,20_64,0,0.8354402780532837,16.168684005737305,22.349414825439453,1446.0118270947307
2008,9,6,65,0,2.830188751220703,16.168684005737305,22.349414825439453,1446.0118270947307
2008,9,6,0_19,0,1.1488511562347412,16.168684005737305,23.449453353881836,1446.0118270947307
2008,9,6,20_64,0,1.2185345888137817,16.168684005737305,23.449453353881836,1446.0118270947307
2008,9,6,65,0,3.0303030014038086,16.168684005737305,23.449453353881836,1446.0118270947307
2009,7,6,0_19,0,4.2402825355529785,15.22851276397705,24.9939022064209,1422.2338192562697
2009,7,6,20_64,0,4.057279109954834,15.22851276397705,24.9939022064209,1422.2338192562697
2009,7,6,65,0,8.450704574584961,15.22851276397705,24.9939022064209,1422.2338192562697
2009,7,6,0_19,0,2.9220778942108154,15.22851276397705,26.53667449951172,1422.2338192562697
2009,7,6,20_64,0,3.5796561241149902,15.22851276397705,26.53667449951172,1422.2338192562697
2009,7,6,65,0,9.57095718383789,15.22851276397705,26.53667449951172,1422.2338192562697
2009,7,6,0_19,0,3.1895978450775146,15.22851276397705,27.099609375,1422.2338192562697
2009,7,6,20_64,0,2.6940534114837646,15.22851276397705,27.099609375,1422.2338192562697
2009,7,6,65,0,7.8947367668151855,15.22851276397705,27.099609375,1422.2338192562697
2009,7,6,0_19,0,5.207328796386719,15.22851276397705,25.309598922729492,1422.2338192562697
2009,7,6,20_64,0,2.626756191253662,15.22851276397705,25.309598922729492,1422.2338192562697
2009,7,6,65,0,8.091123580932617,15.22851276397705,25.309598922729492,1422.2338192562697
2009,7,6,0_19,0,7.222422122955322,15.22851276397705,24.90296173095703,1422.2338192562697
2009,7,6,20_64,0,3.0265939235687256,15.22851276397705,24.90296173095703,1422.2338192562697
2009,7,6,65,0,11.550151824951172,15.22851276397705,24.90296173095703,1422.2338192562697
2009,7,6,0_19,0,4.314329624176025,15.22851276397705,24.88421630859375,1422.2338192562697
2009,7,6,20_64,0,5.073995590209961,15.22851276397705,24.88421630859375,1422.2338192562697
2009,7,6,65,0,12.686567306518555,15.22851276397705,24.88421630859375,1422.2338192562697
2009,8,6,0_19,0,10.407966613769531,15.22851276397705,25.417531967163086,1422.2338192562697
2009,8,6,20_64,0,4.599696636199951,15.22851276397705,25.417531967163086,1422.2338192562697
2009,8,6,65,0,12.676055908203125,15.22851276397705,25.417531967163086,1422.2338192562697
2009,8,6,0_19,0,5.233002185821533,15.22851276397705,27.275671005249023,1422.2338192562697
2009,8,6,20_64,0,6.11376953125,15.22851276397705,27.275671005249023,1422.2338192562697
2009,8,6,65,0,16.336633682250977,15.22851276397705,27.275671005249023,1422.2338192562697
2009,8,6,0_19,0,3.6563680171966553,15.22851276397705,27.837533950805664,1422.2338192562697
2009,8,6,20_64,0,4.231525421142578,15.22851276397705,27.837533950805664,1422.2338192562697
2009,8,6,65,0,9.287925720214844,15.22851276397705,27.837533950805664,1422.2338192562697
2009,8,6,0_19,0,5.233628749847412,15.22851276397705,26.21217918395996,1422.2338192562697
2009,8,6,20_64,0,4.970289707183838,15.22851276397705,26.21217918395996,1422.2338192562697
2009,8,6,65,0,10.99764347076416,15.22851276397705,26.21217918395996,1422.2338192562697
2009,8,6,0_19,0,8.623786926269531,15.22851276397705,25.094158172607422,1422.2338192562697
2009,8,6,20_64,0,6.3870038986206055,15.22851276397705,25.094158172607422,1422.2338192562697
2009,8,6,65,0,10.638298034667969,15.22851276397705,25.094158172607422,1422.2338192562697
2009,8,6,0_19,0,4.87930154800415,15.22851276397705,25.364057540893555,1422.2338192562697
2009,8,6,20_64,0,3.2850868701934814,15.22851276397705,25.364057540893555,1422.2338192562697
2009,8,6,65,0,10.820895195007324,15.22851276397705,25.364057540893555,1422.2338192562697
2009,9,6,0_19,0,1.1564407348632813,15.22851276397705,22.449783325195313,1422.2338192562697
2009,9,6,20_64,0,0.683445394039154,15.22851276397705,22.449783325195313,1422.2338192562697
2009,9,6,65,0,1.408450722694397,15.22851276397705,22.449783325195313,1422.2338192562697
2009,9,6,0_19,0,0.45836517214775085,15.22851276397705,24.138214111328125,1422.2338192562697
2009,9,6,20_64,0,0.8978675603866577,15.22851276397705,24.138214111328125,1422.2338192562697
2009,9,6,65,0,2.97029709815979,15.22851276397705,24.138214111328125,1422.2338192562697
2009,9,6,0_19,0,1.794843316078186,15.22851276397705,25.133237838745117,1422.2338192562697
2009,9,6,20_64,0,1.3896377086639404,15.22851276397705,25.133237838745117,1422.2338192562697
2009,9,6,65,0,1.8059855699539185,15.22851276397705,25.133237838745117,1422.2338192562697
2009,9,6,0_19,0,0.5172262787818909,15.22851276397705,23.433855056762695,1422.2338192562697
2009,9,6,20_64,0,0.8135725259780884,15.22851276397705,23.433855056762695,1422.2338192562697
2009,9,6,65,0,2.592301607131958,15.22851276397705,23.433855056762695,1422.2338192562697
2009,9,6,0_19,0,0.8623787760734558,15.22851276397705,22.11344337463379,1422.2338192562697
2009,9,6,20_64,0,0.46734172105789185,15.22851276397705,22.11344337463379,1422.2338192562697
2009,9,6,65,0,1.823708176612854,15.22851276397705,22.11344337463379,1422.2338192562697
2009,9,6,0_19,0,0.6163328289985657,15.22851276397705,23.0773868560791,1422.2338192562697
2009,9,6,20_64,0,1.2359733581542969,15.22851276397705,23.0773868560791,1422.2338192562697
2009,9,6,65,0,1.8656716346740723,15.22851276397705,23.0773868560791,1422.2338192562697
2010,7,6,0_19,0,13.755352020263672,15.448075294494629,26.149744033813477,1341.0103316078014
2010,7,6,20_64,0,8.123083114624023,15.448075294494629,26.149744033813477,1341.0103316078014
2010,7,6,65,0,30.125905990600586,15.448075294494629,26.149744033813477,1341.0103316078014
2010,7,6,0_19,0,9.731382369995117,15.448075294494629,27.504093170166016,1341.0103316078014
2010,7,6,20_64,0,10.553112030029297,15.448075294494629,27.504093170166016,1341.0103316078014
2010,7,6,65,0,35.66069030761719,15.448075294494629,27.504093170166016,1341.0103316078014
2010,7,6,0_19,0,8.641975402832031,15.448075294494629,27.74738883972168,1341.0103316078014
2010,7,6,20_64,0,8.206103324890137,15.448075294494629,27.74738883972168,1341.0103316078014
2010,7,6,65,0,24.91404914855957,15.448075294494629,27.74738883972168,1341.0103316078014
2010,7,6,0_19,0,12.115469932556152,15.448075294494629,26.407978057861328,1341.0103316078014
2010,7,6,20_64,0,7.560049533843994,15.448075294494629,26.407978057861328,1341.0103316078014
2010,7,6,65,0,26.453664779663086,15.448075294494629,26.407978057861328,1341.0103316078014
2010,7,6,0_19,0,14.282904624938965,15.448075294494629,26.14872932434082,1341.0103316078014
2010,7,6,20_64,0,11.508512496948242,15.448075294494629,26.14872932434082,1341.0103316078014
2010,7,6,65,0,34.157711029052734,15.448075294494629,26.14872932434082,1341.0103316078014
